Edad;Sexo;Periodo;Total
87;Hombres;1987;14492
87;Hombres;1986;14424
87;Hombres;1985;13870
87;Hombres;1984;14305
87;Hombres;1983;13297
87;Hombres;1982;12027
87;Hombres;1981;11269
87;Hombres;1980;0
87;Hombres;1979;0
87;Hombres;1978;0
87;Hombres;1977;0
87;Hombres;1976;0
87;Hombres;1975;0
87;Hombres;1974;0
87;Hombres;1973;0
87;Hombres;1972;0
87;Hombres;1971;0
87;Mujeres;2023;127423
87;Mujeres;2022;126704
87;Mujeres;2021;129383
87;Mujeres;2020;130119
87;Mujeres;2019;122320
87;Mujeres;2018;124061
87;Mujeres;2017;117199
87;Mujeres;2016;115705
87;Mujeres;2015;108471
87;Mujeres;2014;108369
87;Mujeres;2013;102991
87;Mujeres;2012;101612
87;Mujeres;2011;97239
87;Mujeres;2010;96379
87;Mujeres;2009;86928
87;Mujeres;2008;83916
87;Mujeres;2007;72172
87;Mujeres;2006;72076
87;Mujeres;2005;68402
87;Mujeres;2004;66219
87;Mujeres;2003;66391
87;Mujeres;2002;66511
87;Mujeres;2001;64442
87;Mujeres;2000;64270
87;Mujeres;1999;61143
87;Mujeres;1998;62044
87;Mujeres;1997;57126
87;Mujeres;1996;54873
87;Mujeres;1995;52406
87;Mujeres;1994;50192
87;Mujeres;1993;49126
87;Mujeres;1992;46027
87;Mujeres;1991;44351
87;Mujeres;1990;43724
87;Mujeres;1989;39073
87;Mujeres;1988;43044
87;Mujeres;1987;30680
87;Mujeres;1986;31552
87;Mujeres;1985;29206
87;Mujeres;1984;30154
87;Mujeres;1983;27835
87;Mujeres;1982;26082
87;Mujeres;1981;24789
87;Mujeres;1980;0
87;Mujeres;1979;0
87;Mujeres;1978;0
87;Mujeres;1977;0
87;Mujeres;1976;0
87;Mujeres;1975;0
87;Mujeres;1974;0
87;Mujeres;1973;0
87;Mujeres;1972;0
87;Mujeres;1971;0
88;Total;2023;179230
88;Total;2022;182592
88;Total;2021;181732
88;Total;2020;174009
88;Total;2019;173114
88;Total;2018;163172
88;Total;2017;160638
88;Total;2016;149230
88;Total;2015;148866
88;Total;2014;140320
88;Total;2013;137053
88;Total;2012;132691
88;Total;2011;128873
88;Total;2010;117763
88;Total;2009;109650
88;Total;2008;93661
88;Total;2007;92366
88;Total;2006;87029
88;Total;2005;85034
88;Total;2004;84574
88;Total;2003;84597
88;Total;2002;82264
88;Total;2001;81587
88;Total;2000;77454
88;Total;1999;78174
88;Total;1998;73219
88;Total;1997;70639
88;Total;1996;67085
88;Total;1995;63660
88;Total;1994;62408
88;Total;1993;57776
88;Total;1992;55893
88;Total;1991;54850
88;Total;1990;49566
88;Total;1989;52582
88;Total;1988;38448
88;Total;1987;38881
88;Total;1986;36173
88;Total;1985;37644
88;Total;1984;34424
88;Total;1983;32312
88;Total;1982;30186
88;Total;1981;30233
88;Total;1980;0
88;Total;1979;0
88;Total;1978;0
88;Total;1977;0
88;Total;1976;0
88;Total;1975;0
88;Total;1974;0
88;Total;1973;0
88;Total;1972;0
88;Total;1971;0
88;Hombres;2023;62906
88;Hombres;2022;64344
88;Hombres;2021;64021
88;Hombres;2020;61648
88;Hombres;2019;59875
88;Hombres;2018;56405
88;Hombres;2017;55033
88;Hombres;2016;50839
88;Hombres;2015;50153
88;Hombres;2014;46849
88;Hombres;2013;45149
88;Hombres;2012;44195
88;Hombres;2011;41462
88;Hombres;2010;39113
88;Hombres;2009;34133
88;Hombres;2008;28839
88;Hombres;2007;27621
88;Hombres;2006;26181
88;Hombres;2005;25833
88;Hombres;2004;25844
88;Hombres;2003;25448
88;Hombres;2002;25168
88;Hombres;2001;24879
88;Hombres;2000;23961
88;Hombres;1999;23758
88;Hombres;1998;23015
88;Hombres;1997;22490
88;Hombres;1996;20917
88;Hombres;1995;19728
88;Hombres;1994;19537
88;Hombres;1993;17614
88;Hombres;1992;17481
88;Hombres;1991;16900
88;Hombres;1990;15812
88;Hombres;1989;15576
88;Hombres;1988;11996
88;Hombres;1987;11886
88;Hombres;1986;11323
88;Hombres;1985;11808
88;Hombres;1984;10823
88;Hombres;1983;9908
88;Hombres;1982;9268
88;Hombres;1981;9329
88;Hombres;1980;0
88;Hombres;1979;0
88;Hombres;1978;0
88;Hombres;1977;0
88;Hombres;1976;0
88;Hombres;1975;0
88;Hombres;1974;0
88;Hombres;1973;0
88;Hombres;1972;0
88;Hombres;1971;0
88;Mujeres;2023;116324
88;Mujeres;2022;118248
88;Mujeres;2021;117711
88;Mujeres;2020;112361
88;Mujeres;2019;113239
88;Mujeres;2018;106767
88;Mujeres;2017;105605
88;Mujeres;2016;98391
88;Mujeres;2015;98713
88;Mujeres;2014;93471
88;Mujeres;2013;91904
88;Mujeres;2012;88496
88;Mujeres;2011;87411
88;Mujeres;2010;78650
88;Mujeres;2009;75518
88;Mujeres;2008;64822
88;Mujeres;2007;64745
88;Mujeres;2006;60848
88;Mujeres;2005;59201
88;Mujeres;2004;58731
88;Mujeres;2003;59149
88;Mujeres;2002;57096
88;Mujeres;2001;56708
88;Mujeres;2000;53493
88;Mujeres;1999;54416
88;Mujeres;1998;50204
88;Mujeres;1997;48150
88;Mujeres;1996;46169
88;Mujeres;1995;43932
88;Mujeres;1994;42871
88;Mujeres;1993;40162
88;Mujeres;1992;38412
88;Mujeres;1991;37950
88;Mujeres;1990;33753
88;Mujeres;1989;37005
88;Mujeres;1988;26452
88;Mujeres;1987;26995
88;Mujeres;1986;24850
88;Mujeres;1985;25836
88;Mujeres;1984;23601
88;Mujeres;1983;22403
88;Mujeres;1982;20918
88;Mujeres;1981;20904
88;Mujeres;1980;0
88;Mujeres;1979;0
88;Mujeres;1978;0
88;Mujeres;1977;0
88;Mujeres;1976;0
88;Mujeres;1975;0
88;Mujeres;1974;0
88;Mujeres;1973;0
88;Mujeres;1972;0
88;Mujeres;1971;0
89;Total;2023;161900
89;Total;2022;161774
89;Total;2021;152188
89;Total;2020;154396
89;Total;2019;144692
89;Total;2018;141937
89;Total;2017;132386
89;Total;2016;130947
89;Total;2015;124450
89;Total;2014;121217
89;Total;2013;116281
89;Total;2012;114013
89;Total;2011;103899
89;Total;2010;96217
89;Total;2009;82064
89;Total;2008;80767
89;Total;2007;76227
89;Total;2006;73678
89;Total;2005;73376
89;Total;2004;72700
89;Total;2003;71193
89;Total;2002;70294
89;Total;2001;66427
89;Total;2000;66210
89;Total;1999;62466
89;Total;1998;60491
89;Total;1997;57332
89;Total;1996;54509
89;Total;1995;53262
89;Total;1994;48886
89;Total;1993;47472
89;Total;1992;46271
89;Total;1991;41693
89;Total;1990;43877
89;Total;1989;32250
89;Total;1988;32602
89;Total;1987;30073
89;Total;1986;31116
89;Total;1985;28696
89;Total;1984;26641
89;Total;1983;25235
89;Total;1982;24900
89;Total;1981;22339
89;Total;1980;0
89;Total;1979;0
89;Total;1978;0
89;Total;1977;0
89;Total;1976;0
89;Total;1975;0
89;Total;1974;0
89;Total;1973;0
89;Total;1972;0
89;Total;1971;0
89;Hombres;2023;54893
89;Hombres;2022;55367
89;Hombres;2021;52302
89;Hombres;2020;51924
89;Hombres;2019;48636
89;Hombres;2018;47215
89;Hombres;2017;43836
89;Hombres;2016;42916
89;Hombres;2015;40464
89;Hombres;2014;38833
89;Hombres;2013;37641
89;Hombres;2012;35754
89;Hombres;2011;33512
89;Hombres;2010;29073
89;Hombres;2009;24581
89;Hombres;2008;23421
89;Hombres;2007;22278
89;Hombres;2006;21700
89;Hombres;2005;21786
89;Hombres;2004;21268
89;Hombres;2003;21219
89;Hombres;2002;20764
89;Hombres;2001;20037
89;Hombres;2000;19453
89;Hombres;1999;19035
89;Hombres;1998;18721
89;Hombres;1997;17369
89;Hombres;1996;16447
89;Hombres;1995;16233
89;Hombres;1994;14549
89;Hombres;1993;14417
89;Hombres;1992;13972
89;Hombres;1991;12914
89;Hombres;1990;12639
89;Hombres;1989;9853
89;Hombres;1988;9787
89;Hombres;1987;9147
89;Hombres;1986;9450
89;Hombres;1985;8760
89;Hombres;1984;7952
89;Hombres;1983;7498
89;Hombres;1982;7532
89;Hombres;1981;6760
89;Hombres;1980;0
89;Hombres;1979;0
89;Hombres;1978;0
89;Hombres;1977;0
89;Hombres;1976;0
89;Hombres;1975;0
89;Hombres;1974;0
89;Hombres;1973;0
89;Hombres;1972;0
89;Hombres;1971;0
89;Mujeres;2023;107007
89;Mujeres;2022;106407
89;Mujeres;2021;99886
89;Mujeres;2020;102472
89;Mujeres;2019;96056
89;Mujeres;2018;94722
89;Mujeres;2017;88550
89;Mujeres;2016;88031
89;Mujeres;2015;83986
89;Mujeres;2014;82384
89;Mujeres;2013;78640
89;Mujeres;2012;78259
89;Mujeres;2011;70387
89;Mujeres;2010;67144
89;Mujeres;2009;57483
89;Mujeres;2008;57346
89;Mujeres;2007;53949
89;Mujeres;2006;51979
89;Mujeres;2005;51589
89;Mujeres;2004;51432
89;Mujeres;2003;49974
89;Mujeres;2002;49530
89;Mujeres;2001;46391
89;Mujeres;2000;46757
89;Mujeres;1999;43431
89;Mujeres;1998;41770
89;Mujeres;1997;39963
89;Mujeres;1996;38062
89;Mujeres;1995;37029
89;Mujeres;1994;34337
89;Mujeres;1993;33055
89;Mujeres;1992;32299
89;Mujeres;1991;28779
89;Mujeres;1990;31239
89;Mujeres;1989;22397
89;Mujeres;1988;22815
89;Mujeres;1987;20926
89;Mujeres;1986;21666
89;Mujeres;1985;19936
89;Mujeres;1984;18689
89;Mujeres;1983;17737
89;Mujeres;1982;17368
89;Mujeres;1981;15579
89;Mujeres;1980;0
89;Mujeres;1979;0
89;Mujeres;1978;0
89;Mujeres;1977;0
89;Mujeres;1976;0
89;Mujeres;1975;0
89;Mujeres;1974;0
89;Mujeres;1973;0
89;Mujeres;1972;0
89;Mujeres;1971;0
90;Total;2023;141068
90;Total;2022;133311
90;Total;2021;132455
90;Total;2020;127057
90;Total;2019;123650
90;Total;2018;114742
90;Total;2017;114233
90;Total;2016;107659
90;Total;2015;105687
90;Total;2014;101296
90;Total;2013;98294
90;Total;2012;90570
90;Total;2011;83606
90;Total;2010;70855
90;Total;2009;69617
90;Total;2008;65636
90;Total;2007;63471
90;Total;2006;62391
90;Total;2005;62192
90;Total;2004;60124
90;Total;2003;59883
90;Total;2002;56211
90;Total;2001;55714
90;Total;2000;52132
90;Total;1999;50531
90;Total;1998;48153
90;Total;1997;45631
90;Total;1996;44432
90;Total;1995;40925
90;Total;1994;39498
90;Total;1993;38658
90;Total;1992;34372
90;Total;1991;35617
90;Total;1990;26592
90;Total;1989;26610
90;Total;1988;24770
90;Total;1987;25399
90;Total;1986;22840
90;Total;1985;21569
90;Total;1984;20310
90;Total;1983;20200
90;Total;1982;17970
90;Total;1981;19692
90;Total;1980;0
90;Total;1979;0
90;Total;1978;0
90;Total;1977;0
90;Total;1976;0
90;Total;1975;0
90;Total;1974;0
90;Total;1973;0
90;Total;1972;0
90;Total;1971;0
90;Hombres;2023;46277
90;Hombres;2022;44422
90;Hombres;2021;43022
90;Hombres;2020;41510
90;Hombres;2019;40009
90;Hombres;2018;36906
90;Hombres;2017;36343
90;Hombres;2016;33984
90;Hombres;2015;32989
90;Hombres;2014;31795
90;Hombres;2013;30020
90;Hombres;2012;28325
90;Hombres;2011;24518
90;Hombres;2010;20521
90;Hombres;2009;19614
90;Hombres;2008;18613
90;Hombres;2007;18202
90;Hombres;2006;17990
90;Hombres;2005;17626
90;Hombres;2004;17331
90;Hombres;2003;17253
90;Hombres;2002;16424
90;Hombres;2001;15959
90;Hombres;2000;15341
90;Hombres;1999;15106
90;Hombres;1998;14171
90;Hombres;1997;13396
90;Hombres;1996;13190
90;Hombres;1995;11763
90;Hombres;1994;11677
90;Hombres;1993;11305
90;Hombres;1992;10336
90;Hombres;1991;9922
90;Hombres;1990;7933
90;Hombres;1989;7772
90;Hombres;1988;7337
90;Hombres;1987;7507
90;Hombres;1986;6848
90;Hombres;1985;6210
90;Hombres;1984;5812
90;Hombres;1983;5918
90;Hombres;1982;5266
90;Hombres;1981;5663
90;Hombres;1980;0
90;Hombres;1979;0
90;Hombres;1978;0
90;Hombres;1977;0
90;Hombres;1976;0
90;Hombres;1975;0
90;Hombres;1974;0
90;Hombres;1973;0
90;Hombres;1972;0
90;Hombres;1971;0
90;Mujeres;2023;94791
90;Mujeres;2022;88889
90;Mujeres;2021;89433
90;Mujeres;2020;85547
90;Mujeres;2019;83641
90;Mujeres;2018;77836
90;Mujeres;2017;77890
90;Mujeres;2016;73675
90;Mujeres;2015;72698
90;Mujeres;2014;69501
90;Mujeres;2013;68274
90;Mujeres;2012;62245
90;Mujeres;2011;59088
90;Mujeres;2010;50334
90;Mujeres;2009;50002
90;Mujeres;2008;47024
90;Mujeres;2007;45269
90;Mujeres;2006;44401
90;Mujeres;2005;44566
90;Mujeres;2004;42793
90;Mujeres;2003;42630
90;Mujeres;2002;39788
90;Mujeres;2001;39755
90;Mujeres;2000;36791
90;Mujeres;1999;35425
90;Mujeres;1998;33982
90;Mujeres;1997;32235
90;Mujeres;1996;31242
90;Mujeres;1995;29162
90;Mujeres;1994;27821
90;Mujeres;1993;27354
90;Mujeres;1992;24036
90;Mujeres;1991;25695
90;Mujeres;1990;18659
90;Mujeres;1989;18838
90;Mujeres;1988;17433
90;Mujeres;1987;17892
90;Mujeres;1986;15992
90;Mujeres;1985;15360
90;Mujeres;1984;14498
90;Mujeres;1983;14282
90;Mujeres;1982;12704
90;Mujeres;1981;14029
90;Mujeres;1980;0
90;Mujeres;1979;0
90;Mujeres;1978;0
90;Mujeres;1977;0
90;Mujeres;1976;0
90;Mujeres;1975;0
90;Mujeres;1974;0
90;Mujeres;1973;0
90;Mujeres;1972;0
90;Mujeres;1971;0
91;Total;2023;113810
91;Total;2022;113900
91;Total;2021;106697
91;Total;2020;106540
91;Total;2019;97910
91;Total;2018;97348
91;Total;2017;92238
91;Total;2016;89669
91;Total;2015;86681
91;Total;2014;84074
91;Total;2013;76540
91;Total;2012;71564
91;Total;2011;60577
91;Total;2010;59215
91;Total;2009;55540
91;Total;2008;53470
91;Total;2007;52792
91;Total;2006;51878
91;Total;2005;50377
91;Total;2004;49322
91;Total;2003;46592
91;Total;2002;46244
91;Total;2001;43011
91;Total;2000;41257
91;Total;1999;39611
91;Total;1998;37705
91;Total;1997;36570
91;Total;1996;33513
91;Total;1995;32380
91;Total;1994;31636
91;Total;1993;28044
91;Total;1992;28565
91;Total;1991;21384
91;Total;1990;21258
91;Total;1989;19847
91;Total;1988;20506
91;Total;1987;18206
91;Total;1986;17069
91;Total;1985;16141
91;Total;1984;15963
91;Total;1983;14517
91;Total;1982;15815
91;Total;1981;14926
91;Total;1980;0
91;Total;1979;0
91;Total;1978;0
91;Total;1977;0
91;Total;1976;0
91;Total;1975;0
91;Total;1974;0
91;Total;1973;0
91;Total;1972;0
91;Total;1971;0
91;Hombres;2023;36223
91;Hombres;2022;35861
91;Hombres;2021;33504
91;Hombres;2020;33500
91;Hombres;2019;30457
91;Hombres;2018;30073
91;Hombres;2017;28225
91;Hombres;2016;27078
91;Hombres;2015;26470
91;Hombres;2014;24964
91;Hombres;2013;23192
91;Hombres;2012;20270
91;Hombres;2011;16983
91;Hombres;2010;16223
91;Hombres;2009;15273
91;Hombres;2008;14845
91;Hombres;2007;14736
91;Hombres;2006;14221
91;Hombres;2005;14066
91;Hombres;2004;13783
91;Hombres;2003;13246
91;Hombres;2002;12887
91;Hombres;2001;12268
91;Hombres;2000;11941
91;Hombres;1999;11402
91;Hombres;1998;10728
91;Hombres;1997;10538
91;Hombres;1996;9345
91;Hombres;1995;9284
91;Hombres;1994;9056
91;Hombres;1993;8280
91;Hombres;1992;7797
91;Hombres;1991;6257
91;Hombres;1990;6095
91;Hombres;1989;5710
91;Hombres;1988;5895
91;Hombres;1987;5312
91;Hombres;1986;4742
91;Hombres;1985;4420
91;Hombres;1984;4584
91;Hombres;1983;4136
91;Hombres;1982;4427
91;Hombres;1981;4573
91;Hombres;1980;0
91;Hombres;1979;0
91;Hombres;1978;0
91;Hombres;1977;0
91;Hombres;1976;0
91;Hombres;1975;0
91;Hombres;1974;0
91;Hombres;1973;0
91;Hombres;1972;0
91;Hombres;1971;0
91;Mujeres;2023;77587
91;Mujeres;2022;78039
91;Mujeres;2021;73193
91;Mujeres;2020;73040
91;Mujeres;2019;67453
91;Mujeres;2018;67275
91;Mujeres;2017;64013
91;Mujeres;2016;62591
91;Mujeres;2015;60211
91;Mujeres;2014;59110
91;Mujeres;2013;53348
91;Mujeres;2012;51294
91;Mujeres;2011;43594
91;Mujeres;2010;42992
91;Mujeres;2009;40268
91;Mujeres;2008;38624
91;Mujeres;2007;38055
91;Mujeres;2006;37656
91;Mujeres;2005;36312
91;Mujeres;2004;35540
91;Mujeres;2003;33346
91;Mujeres;2002;33357
91;Mujeres;2001;30743
91;Mujeres;2000;29316
91;Mujeres;1999;28209
91;Mujeres;1998;26977
91;Mujeres;1997;26032
91;Mujeres;1996;24168
91;Mujeres;1995;23096
91;Mujeres;1994;22580
91;Mujeres;1993;19764
91;Mujeres;1992;20768
91;Mujeres;1991;15127
91;Mujeres;1990;15162
91;Mujeres;1989;14137
91;Mujeres;1988;14611
91;Mujeres;1987;12894
91;Mujeres;1986;12327
91;Mujeres;1985;11722
91;Mujeres;1984;11379
91;Mujeres;1983;10380
91;Mujeres;1982;11388
91;Mujeres;1981;10353
91;Mujeres;1980;0
91;Mujeres;1979;0
91;Mujeres;1978;0
91;Mujeres;1977;0
91;Mujeres;1976;0
91;Mujeres;1975;0
91;Mujeres;1974;0
91;Mujeres;1973;0
91;Mujeres;1972;0
91;Mujeres;1971;0
92;Total;2023;95404
92;Total;2022;89778
92;Total;2021;87490
92;Total;2020;82809
92;Total;2019;81600
92;Total;2018;77050
92;Total;2017;75404
92;Total;2016;72027
92;Total;2015;70896
92;Total;2014;64269
92;Total;2013;59367
92;Total;2012;51156
92;Total;2011;49853
92;Total;2010;46324
92;Total;2009;44379
92;Total;2008;43734
92;Total;2007;43183
92;Total;2006;41091
92;Total;2005;40621
92;Total;2004;37607
92;Total;2003;37637
92;Total;2002;35061
92;Total;2001;33416
92;Total;2000;31681
92;Total;1999;30232
92;Total;1998;29524
92;Total;1997;26879
92;Total;1996;25976
92;Total;1995;25464
92;Total;1994;22399
92;Total;1993;22675
92;Total;1992;16787
92;Total;1991;16542
92;Total;1990;15661
92;Total;1989;16177
92;Total;1988;14412
92;Total;1987;13273
92;Total;1986;12379
92;Total;1985;12401
92;Total;1984;11272
92;Total;1983;12586
92;Total;1982;12119
92;Total;1981;11263
92;Total;1980;0
92;Total;1979;0
92;Total;1978;0
92;Total;1977;0
92;Total;1976;0
92;Total;1975;0
92;Total;1974;0
92;Total;1973;0
92;Total;1972;0
92;Total;1971;0
92;Hombres;2023;28450
92;Hombres;2022;27168
92;Hombres;2021;26399
92;Hombres;2020;24865
92;Hombres;2019;24285
92;Hombres;2018;22820
92;Hombres;2017;22066
92;Hombres;2016;21339
92;Hombres;2015;20365
92;Hombres;2014;18809
92;Hombres;2013;16255
92;Hombres;2012;13903
92;Hombres;2011;13148
92;Hombres;2010;12331
92;Hombres;2009;12004
92;Hombres;2008;11817
92;Hombres;2007;11458
92;Hombres;2006;11153
92;Hombres;2005;11006
92;Hombres;2004;10378
92;Hombres;2003;10133
92;Hombres;2002;9725
92;Hombres;2001;9378
92;Hombres;2000;8859
92;Hombres;1999;8321
92;Hombres;1998;8194
92;Hombres;1997;7265
92;Hombres;1996;7161
92;Hombres;1995;7091
92;Hombres;1994;6434
92;Hombres;1993;6016
92;Hombres;1992;4793
92;Hombres;1991;4603
92;Hombres;1990;4394
92;Hombres;1989;4535
92;Hombres;1988;4149
92;Hombres;1987;3629
92;Hombres;1986;3233
92;Hombres;1985;3484
92;Hombres;1984;3162
92;Hombres;1983;3452
92;Hombres;1982;3622
92;Hombres;1981;3235
92;Hombres;1980;0
92;Hombres;1979;0
92;Hombres;1978;0
92;Hombres;1977;0
92;Hombres;1976;0
92;Hombres;1975;0
92;Hombres;1974;0
92;Hombres;1973;0
92;Hombres;1972;0
92;Hombres;1971;0
92;Mujeres;2023;66954
92;Mujeres;2022;62610
92;Mujeres;2021;61091
92;Mujeres;2020;57944
92;Mujeres;2019;57315
92;Mujeres;2018;54230
92;Mujeres;2017;53338
92;Mujeres;2016;50688
92;Mujeres;2015;50531
92;Mujeres;2014;45460
92;Mujeres;2013;43112
92;Mujeres;2012;37253
92;Mujeres;2011;36704
92;Mujeres;2010;33993
92;Mujeres;2009;32375
92;Mujeres;2008;31917
92;Mujeres;2007;31725
92;Mujeres;2006;29938
92;Mujeres;2005;29615
92;Mujeres;2004;27229
92;Mujeres;2003;27503
92;Mujeres;2002;25336
92;Mujeres;2001;24038
92;Mujeres;2000;22822
92;Mujeres;1999;21911
92;Mujeres;1998;21330
92;Mujeres;1997;19614
92;Mujeres;1996;18815
92;Mujeres;1995;18372
92;Mujeres;1994;15964
92;Mujeres;1993;16659
92;Mujeres;1992;11994
92;Mujeres;1991;11939
92;Mujeres;1990;11267
92;Mujeres;1989;11642
92;Mujeres;1988;10263
92;Mujeres;1987;9644
92;Mujeres;1986;9146
92;Mujeres;1985;8917
92;Mujeres;1984;8111
92;Mujeres;1983;9135
92;Mujeres;1982;8496
92;Mujeres;1981;8029
92;Mujeres;1980;0
92;Mujeres;1979;0
92;Mujeres;1978;0
92;Mujeres;1977;0
92;Mujeres;1976;0
92;Mujeres;1975;0
92;Mujeres;1974;0
92;Mujeres;1973;0
92;Mujeres;1972;0
92;Mujeres;1971;0
93;Total;2023;73361
93;Total;2022;72496
93;Total;2021;66413
93;Total;2020;67473
93;Total;2019;63292
93;Total;2018;61770
93;Total;2017;59397
93;Total;2016;57582
93;Total;2015;52979
93;Total;2014;49046
93;Total;2013;41546
93;Total;2012;41292
93;Total;2011;38213
93;Total;2010;36417
93;Total;2009;35516
93;Total;2008;35006
93;Total;2007;33420
93;Total;2006;32431
93;Total;2005;30063
93;Total;2004;29572
93;Total;2003;27807
93;Total;2002;26519
93;Total;2001;25150
93;Total;2000;23727
93;Total;1999;23292
93;Total;1998;21280
93;Total;1997;20406
93;Total;1996;20056
93;Total;1995;17622
93;Total;1994;17524
93;Total;1993;12911
93;Total;1992;12631
93;Total;1991;11997
93;Total;1990;12516
93;Total;1989;11126
93;Total;1988;10261
93;Total;1987;9348
93;Total;1986;9341
93;Total;1985;8637
93;Total;1984;9635
93;Total;1983;9579
93;Total;1982;8597
93;Total;1981;7241
93;Total;1980;0
93;Total;1979;0
93;Total;1978;0
93;Total;1977;0
93;Total;1976;0
93;Total;1975;0
93;Total;1974;0
93;Total;1973;0
93;Total;1972;0
93;Total;1971;0
93;Hombres;2023;20906
93;Hombres;2022;21031
93;Hombres;2021;19098
93;Hombres;2020;19317
93;Hombres;2019;18040
93;Hombres;2018;17371
93;Hombres;2017;17008
93;Hombres;2016;15990
93;Hombres;2015;14900
93;Hombres;2014;13079
93;Hombres;2013;10954
93;Hombres;2012;10547
93;Hombres;2011;9739
93;Hombres;2010;9494
93;Hombres;2009;9211
93;Hombres;2008;8946
93;Hombres;2007;8716
93;Hombres;2006;8473
93;Hombres;2005;8036
93;Hombres;2004;7775
93;Hombres;2003;7520
93;Hombres;2002;7168
93;Hombres;2001;6833
93;Hombres;2000;6261
93;Hombres;1999;6289
93;Hombres;1998;5626
93;Hombres;1997;5439
93;Hombres;1996;5396
93;Hombres;1995;4938
93;Hombres;1994;4500
93;Hombres;1993;3606
93;Hombres;1992;3400
93;Hombres;1991;3241
93;Hombres;1990;3441
93;Hombres;1989;3107
93;Hombres;1988;2724
93;Hombres;1987;2313
93;Hombres;1986;2525
93;Hombres;1985;2333
93;Hombres;1984;2565
93;Hombres;1983;2839
93;Hombres;1982;2375
93;Hombres;1981;2014
93;Hombres;1980;0
93;Hombres;1979;0
93;Hombres;1978;0
93;Hombres;1977;0
93;Hombres;1976;0
93;Hombres;1975;0
93;Hombres;1974;0
93;Hombres;1973;0
93;Hombres;1972;0
93;Hombres;1971;0
93;Mujeres;2023;52455
93;Mujeres;2022;51465
93;Mujeres;2021;47315
93;Mujeres;2020;48156
93;Mujeres;2019;45252
93;Mujeres;2018;44399
93;Mujeres;2017;42389
93;Mujeres;2016;41592
93;Mujeres;2015;38079
93;Mujeres;2014;35967
93;Mujeres;2013;30592
93;Mujeres;2012;30746
93;Mujeres;2011;28474
93;Mujeres;2010;26922
93;Mujeres;2009;26304
93;Mujeres;2008;26060
93;Mujeres;2007;24704
93;Mujeres;2006;23958
93;Mujeres;2005;22026
93;Mujeres;2004;21797
93;Mujeres;2003;20287
93;Mujeres;2002;19350
93;Mujeres;2001;18317
93;Mujeres;2000;17467
93;Mujeres;1999;17003
93;Mujeres;1998;15654
93;Mujeres;1997;14967
93;Mujeres;1996;14660
93;Mujeres;1995;12684
93;Mujeres;1994;13025
93;Mujeres;1993;9305
93;Mujeres;1992;9231
93;Mujeres;1991;8756
93;Mujeres;1990;9075
93;Mujeres;1989;8018
93;Mujeres;1988;7537
93;Mujeres;1987;7034
93;Mujeres;1986;6816
93;Mujeres;1985;6305
93;Mujeres;1984;7070
93;Mujeres;1983;6741
93;Mujeres;1982;6222
93;Mujeres;1981;5227
93;Mujeres;1980;0
93;Mujeres;1979;0
93;Mujeres;1978;0
93;Mujeres;1977;0
93;Mujeres;1976;0
93;Mujeres;1975;0
93;Mujeres;1974;0
93;Mujeres;1973;0
93;Mujeres;1972;0
93;Mujeres;1971;0
94;Total;2023;58110
94;Total;2022;53617
94;Total;2021;52782
94;Total;2020;51245
94;Total;2019;49298
94;Total;2018;47329
